,Label
2684,0
33437,5
22756,2
35819,5
1381,0
18374,2
31716,5
7438,0
3027,0
32585,5
32363,5
18456,2
12425,1
37109,5
22931,2
19833,2
4811,0
33496,5
6794,0
11932,1
13165,1
11567,1
11835,1
9436,1
11624,1
10185,1
1056,0
35896,5
34800,5
36858,5
6613,0
11823,1
12887,1
4397,0
11112,1
6123,0
4071,0
22927,2
18409,2
11864,1
9207,1
12165,1
31059,5
19845,2
6513,0
36561,5
12894,1
1198,0
10909,1
3570,0
20833,2
8012,0
33803,5
25872,3
14620,1
36722,5
31236,5
22095,2
17648,2
31067,5
29998,5
13540,1
23558,4
34829,5
24871,3
9849,1
2961,0
11272,1
12917,1
36947,5
20120,2
29391,5
1224,0
31215,5
27693,3
9570,1
34178,5
6830,0
23523,4
23282,4
8281,0
37227,5
5064,0
4888,0
30217,5
27572,3
1807,0
15674,1
36225,5
6652,0
28389,5
20993,2
3540,0
2504,0
17713,2
23744,4
34467,5
21639,2
31017,5
29922,5
34570,5
4474,0
36226,5
4833,0
8921,0
5176,0
4074,0
26576,3
12932,1
22070,2
33651,5
27758,3
3776,0
23935,4
31208,5
28242,5
13259,1
29991,5
18970,2
21331,2
23764,4
5255,0
7966,0
16187,1
5692,0
13936,1
4916,0
7813,0
17317,1
3788,0
16197,1
15413,1
19122,2
27279,3
30983,5
22390,2
35628,5
25357,3
12226,1
10900,1
17115,1
27337,3
7379,0
6108,0
13425,1
35997,5
11214,1
11975,1
20924,2
9718,1
22418,2
15065,1
18543,2
12873,1
34934,5
27911,5
32746,5
18865,2
1045,0
6470,0
12970,1
4873,0
17078,1
26434,3
14225,1
32882,5
33985,5
32159,5
24627,3
12946,1
24163,3
18080,2
12604,1
33991,5
5779,0
9172,1
3847,0
1790,0
37027,5
34188,5
14760,1
12357,1
26532,3
31601,5
28913,5
2026,0
1742,0
30659,5
25758,3
9230,1
12278,1
36389,5
17264,1
30631,5
16174,1
31051,5
33918,5
9418,1
19315,2
21233,2
34840,5
10050,1
15084,1
20765,2
35238,5
24747,3
11361,1
25698,3
18421,2
11394,1
4871,0
5700,0
4689,0
18658,2
13252,1
19893,2
15464,1
16438,1
24267,3
36237,5
37053,5
3455,0
9367,1
35971,5
28354,5
9514,1
14988,1
8671,0
3654,0
25109,3
32786,5
12858,1
10082,1
8995,0
3626,0
25930,3
32469,5
24669,3
13988,1
20580,2
12001,1
31584,5
17412,1
493,0
23754,4
2605,0
30890,5
2328,0
15672,1
22405,2
13602,1
25437,3
21359,2
16923,1
30644,5
6136,0
37241,5
19117,2
10552,1
18872,2
34103,5
1776,0
33761,5
31786,5
1926,0
35900,5
11488,1
10836,1
22044,2
6961,0
21162,2
20326,2
9676,1
30895,5
4686,0
35140,5
25778,3
35625,5
37098,5
34353,5
3708,0
30011,5
29923,5
1140,0
11062,1
2401,0
25539,3
29406,5
35728,5
20914,2
10317,1
14206,1
15138,1
26810,3
8109,0
23399,4
34503,5
36093,5
23055,2
34524,5
19345,2
1439,0
8271,0
29136,5
2225,0
14500,1
21710,2
13206,1
15684,1
9885,1
4479,0
33324,5
10028,1
6694,0
2165,0
687,0
20017,2
5196,0
30560,5
11219,1
7897,0
14109,1
33499,5
32221,5
22064,2
7098,0
15343,1
24122,4
10498,1
24371,3
17045,1
4881,0
35223,5
3985,0
23002,2
24683,3
10710,1
5238,0
7253,0
33619,5
23794,4
14475,1
21909,2
32424,5
8874,0
33419,5
17167,1
12492,1
36988,5
3732,0
19410,2
1737,0
32998,5
409,0
35792,5
502,0
26654,3
21354,2
3711,0
33781,5
21429,2
24950,3
23815,4
33287,5
18449,2
37307,5
17887,2
23354,4
28049,5
9344,1
25256,3
7578,0
17188,1
8117,0
23710,4
8762,0
26018,3
33442,5
20563,2
28983,5
34349,5
9083,1
20545,2
4765,0
20553,2
4045,0
27401,3
10218,1
14202,1
11689,1
7861,0
1171,0
16378,1
2355,0
1526,0
2793,0
16650,1
13158,1
34461,5
10917,1
26895,3
26276,3
21779,2
35674,5
25564,3
35318,5
28193,5
23891,4
29374,5
21389,2
19948,2
13144,1
14548,1
3891,0
20655,2
16307,1
32321,5
37057,5
35029,5
17672,2
12652,1
7956,0
9855,1
19755,2
20764,2
11409,1
18406,2
32688,5
36010,5
16865,1
26838,3
26655,3
12791,1
13733,1
23228,4
15001,1
22704,2
32521,5
29208,5
1196,0
1114,0
4365,0
8300,0
6900,0
23848,4
29019,5
19818,2
6339,0
19000,2
32370,5
9625,1
35930,5
3798,0
10141,1
12317,1
31978,5
4257,0
5409,0
34667,5
17032,1
34419,5
19020,2
8961,0
3332,0
12355,1
33306,5
12731,1
13471,1
10630,1
26202,3
12551,1
30975,5
10269,1
9497,1
30803,5
26861,3
26048,3
4260,0
31199,5
31542,5
4539,0
23004,2
16593,1
32676,5
35918,5
26217,3
21697,2
8480,0
33132,5
4552,0
3944,0
3729,0
6563,0
10055,1
5387,0
29177,5
7083,0
13248,1
4673,0
31394,5
12490,1
5794,0
12586,1
35825,5
26977,3
25250,3
16986,1
16869,1
12741,1
22193,2
12850,1
2877,0
27856,3
4607,0
25757,3
34931,5
30968,5
12498,1
25330,3
36746,5
34065,5
36725,5
22178,2
28186,5
3547,0
10806,1
2766,0
10537,1
27194,3
36665,5
25729,3
31527,5
21433,2
31049,5
35804,5
26360,3
1800,0
16390,1
19721,2
29815,5
9380,1
8216,0
28910,5
11255,1
7039,0
26760,3
36815,5
7244,0
3934,0
29943,5
9353,1
20617,2
22256,2
32029,5
23939,4
21343,2
9540,1
33247,5
7830,0
34991,5
18578,2
30215,5
21360,2
32356,5
3054,0
18996,2
31837,5
35380,5
28459,5
13953,1
13629,1
6522,0
18146,2
30083,5
36981,5
32635,5
31560,5
9605,1
36354,5
11143,1
8844,0
21645,2
20540,2
5643,0
12677,1
14046,1
9151,1
28980,5
10300,1
6324,0
16388,1
20547,2
25866,3
26181,3
7672,0
25444,3
782,0
5358,0
36517,5
25657,3
30464,5
23851,4
4310,0
36982,5
28833,5
30959,5
8262,0
36120,5
29563,5
30070,5
32758,5
6749,0
11283,1
8014,0
35308,5
17337,1
13108,1
4364,0
16026,1
30394,5
15904,1
6990,0
33570,5
23561,4
20203,2
28288,5
33115,5
5646,0
32604,5
13142,1
2435,0
6374,0
34001,5
2139,0
3614,0
1975,0
2913,0
5200,0
12526,1
588,0
4709,0
7571,0
14803,1
34811,5
19182,2
37222,5
2615,0
7903,0
34177,5
3262,0
11171,1
17522,2
11816,1
14670,1
6697,0
11473,1
3757,0
29919,5
8419,0
2716,0
870,0
19723,2
11043,1
29733,5
11558,1
6222,0
2067,0
14799,1
13752,1
19821,2
15675,1
37078,5
29128,5
32402,5
19829,2
161,0
30743,5
16194,1
4886,0
14040,1
29199,5
6141,0
16059,1
510,0
6623,0
34039,5
16153,1
14243,1
34608,5
3602,0
4836,0
96,0
19748,2
8084,0
2172,0
10560,1
11181,1
13518,1
27192,3
10291,1
13951,1
33170,5
8278,0
10502,1
15703,1
2537,0
36622,5
29684,5
8972,0
28881,5
21805,2
13378,1
15043,1
27904,3
7848,0
31942,5
36419,5
32620,5
8395,0
29994,5
16484,1
10621,1
14370,1
23448,4
10490,1
5185,0
5151,0
15531,1
18532,2
30311,5
37194,5
35362,5
22833,2
20304,2
1119,0
27740,3
28,0
25350,3
28026,5
8083,0
31906,5
9985,1
29975,5
7924,0
32206,5
12208,1
32494,5
362,0
19026,2
18073,2
10294,1
20258,2
6775,0
8459,0
10230,1
19749,2
12927,1
28820,5
16615,1
22291,2
23651,4
28344,5
10945,1
8386,0
35231,5
26953,3
2653,0
32606,5
28684,5
16096,1
84,0
22106,2
8123,0
35932,5
25554,3
1705,0
25009,3
2348,0
19801,2
28187,5
28204,5
30723,5
30773,5
31663,5
31770,5
17753,2
6057,0
4869,0
7035,0
36248,5
25389,3
28267,5
22947,2
9548,1
2478,0
2811,0
33155,5
37243,5
20573,2
25050,3
9669,1
28195,5
37085,5
19429,2
32109,5
20515,2
18704,2
33485,5
7177,0
23180,4
33372,5
15251,1
35275,5
29109,5
5743,0
31073,5
36369,5
9072,0
8161,0
19213,2
23655,4
16144,1
23945,4
22985,2
4259,0
2911,0
35475,5
20105,2
20222,2
29240,5
10724,1
22361,2
4318,0
3791,0
12524,1
11924,1
8702,0
26328,3
37202,5
11528,1
31003,5
22440,2
2047,0
12089,1
24655,3
12057,1
21494,2
14607,1
5456,0
7697,0
22321,2
17433,1
9919,1
14579,1
36015,5
10172,1
35126,5
5869,0
35902,5
32188,5
18043,2
29433,5
1555,0
6998,0
15011,1
18451,2
13056,1
20214,2
36604,5
2644,0
35427,5
5388,0
26587,3
25741,3
12983,1
17094,1
21701,2
1496,0
19570,2
22433,2
10127,1
2713,0
7096,0
13631,1
25493,3
23339,4
33153,5
21816,2
14020,1
15254,1
33043,5
16133,1
23066,2
8209,0
11728,1
26208,3
11365,1
34390,5
27895,3
27553,3
22569,2
20912,2
2038,0
29704,5
14383,1
12790,1
8749,0
20092,2
17701,2
20416,2
6993,0
6719,0
32209,5
7296,0
22869,2
9183,1
21169,2
5936,0
26097,3
30305,5
23392,4
19254,2
35039,5
14506,1
33551,5
10151,1
25086,3
22164,2
10081,1
4560,0
33052,5
32805,5
29430,5
12845,1
23725,4
16854,1
31290,5
15210,1
11494,1
4531,0
7984,0
9834,1
31299,5
20660,2
12451,1
26766,3
6326,0
26390,3
34087,5
16582,1
18000,2
18463,2
28984,5
11586,1
24760,3
33503,5
3390,0
23072,2
8610,0
17697,2
14586,1
25536,3
28235,5
28394,5
984,0
33085,5
30863,5
18629,2
27399,3
4328,0
30597,5
11040,1
16896,1
19820,2
12803,1
24150,3
30578,5
287,0
25299,3
5544,0
36824,5
5032,0
13985,1
37104,5
20452,2
6436,0
16283,1
20789,2
33941,5
21352,2
34095,5
9067,0
20035,2
18360,2
314,0
28759,5
327,0
36978,5
29256,5
12575,1
36240,5
8741,0
17422,1
13476,1
14118,1
25488,3
36476,5
18667,2
2467,0
18453,2
23878,4
6534,0
12976,1
9655,1
25597,3
25135,3
20618,2
16721,1
5783,0
2078,0
37234,5
34607,5
22665,2
12942,1
28677,5
12990,1
11777,1
31018,5
14501,1
24564,3
30719,5
27433,3
13982,1
26093,3
36670,5
12481,1
35657,5
29008,5
6904,0
34257,5
24020,4
22237,2
24157,3
117,0
32411,5
20015,2
4638,0
18756,2
36494,5
20569,2
11676,1
26441,3
24699,3
14169,1
777,0
9242,1
25960,3
19787,2
17284,1
4271,0
31113,5
29411,5
21304,2
14307,1
33265,5
35024,5
34174,5
15905,1
30488,5
22140,2
14681,1
15167,1
36461,5
22082,2
22948,2
28867,5
33395,5
8170,0
15267,1
22664,2
18626,2
16674,1
32005,5
24516,3
17432,1
16612,1
19776,2
11318,1
33352,5
35411,5
6679,0
15475,1
11381,1
15299,1
35922,5
16533,1
207,0
18950,2
3566,0
22272,2
8605,0
34288,5
26223,3
5137,0
31929,5
2650,0
25772,3
25248,3
10399,1
15843,1
35465,5
19952,2
29660,5
37168,5
21296,2
9496,1
16124,1
3370,0
17572,2
17933,2
31642,5
12205,1
19035,2
14345,1
33311,5
28192,5
37001,5
6627,0
27483,3
27938,5
12707,1
227,0
19496,2
31137,5
3837,0
23697,4
10897,1
13993,1
27258,3
34878,5
18112,2
22485,2
6386,0
10987,1
24459,3
37354,5
9913,1
16575,1
24822,3
22838,2
7565,0
29202,5
14897,1
28068,5
22203,2
27390,3
28895,5
5556,0
21476,2
14836,1
20771,2
36390,5
24488,3
6695,0
5014,0
9979,1
35210,5
11819,1
27231,3
14072,1
20906,2
17383,1
3767,0
3576,0
31203,5
31157,5
17614,2
22636,2
11387,1
12774,1
6140,0
8324,0
1739,0
11029,1
27621,3
8042,0
18480,2
10972,1
21130,2
6070,0
23135,4
31041,5
24040,4
20188,2
31436,5
14044,1
5781,0
36233,5
32595,5
18423,2
4760,0
19019,2
25400,3
29422,5
6054,0
28801,5
36227,5
35501,5
15984,1
5652,0
15117,1
4909,0
19592,2
25416,3
7953,0
10981,1
9464,1
36352,5
19797,2
6336,0
21147,2
19227,2
3790,0
13668,1
18306,2
5599,0
16418,1
36898,5
18868,2
10219,1
9623,1
12071,1
19901,2
10446,1
1481,0
14082,1
17600,2
23835,4
14917,1
2329,0
17630,2
33349,5
3098,0
24921,3
25788,3
9320,1
1802,0
17149,1
28372,5
26757,3
1816,0
21247,2
32360,5
19779,2
21776,2
13900,1
1000,0
20310,2
23981,4
17210,1
27852,3
23927,4
30527,5
15594,1
5694,0
7220,0
18791,2
34406,5
28865,5
31494,5
18344,2
28796,5
26180,3
8608,0
2287,0
28674,5
3349,0
37395,5
16973,1
27589,3
11007,1
15461,1
3829,0
4762,0
18783,2
33361,5
32406,5
6903,0
19497,2
29648,5
4521,0
32253,5
14106,1
8799,0
10205,1
11022,1
36474,5
8458,0
12519,1
22713,2
6987,0
9719,1
33661,5
19527,2
29249,5
17135,1
11363,1
33594,5
7195,0
26311,3
34350,5
6121,0
31633,5
1230,0
33587,5
10593,1
34351,5
13698,1
32982,5
15714,1
14900,1
3365,0
5325,0
11764,1
4571,0
28942,5
3136,0
3095,0
17074,1
27521,3
23155,4
19029,2
33585,5
13159,1
25696,3
7390,0
18020,2
21867,2
18052,2
27791,3
19406,2
18878,2
36985,5
32496,5
1891,0
30100,5
15879,1
21685,2
35160,5
21528,2
37064,5
28385,5
24220,3
20755,2
12309,1
35785,5
16708,1
33003,5
22974,2
14443,1
9793,1
23014,2
15763,1
35709,5
14652,1
29591,5
3049,0
3609,0
33418,5
8538,0
6416,0
20148,2
4971,0
22607,2
35537,5
26808,3
10651,1
25338,3
8882,0
12396,1
5504,0
27752,3
30273,5
19037,2
32897,5
6428,0
25076,3
3484,0
16273,1
4776,0
21406,2
28748,5
22853,2
22080,2
21913,2
22796,2
8943,0
9665,1
22967,2
28364,5
7790,0
10144,1
9200,1
10550,1
3756,0
20952,2
2245,0
26436,3
12349,1
26256,3
2303,0
18844,2
5688,0
710,0
9180,1
24650,3
24977,3
7380,0
4535,0
10503,1
7387,0
9952,1
8564,0
33062,5
11719,1
9321,1
29369,5
25803,3
29692,5
19994,2
4650,0
15242,1
30841,5
29490,5
5092,0
2333,0
13677,1
22386,2
14575,1
28018,5
31473,5
13745,1
36742,5
27377,3
35615,5
16163,1
31291,5
27120,3
14923,1
9400,1
15071,1
12329,1
25894,3
6552,0
35927,5
31450,5
7361,0
13983,1
10599,1
17384,1
13100,1
9379,1
22255,2
10386,1
28052,5
4302,0
23822,4
636,0
19999,2
21000,2
9863,1
20865,2
9841,1
4785,0
33872,5
10322,1
26835,3
16624,1
34114,5
34880,5
698,0
23633,4
10821,1
8334,0
15337,1
20972,2
37368,5
22336,2
4646,0
32721,5
26691,3
4120,0
31254,5
7197,0
31804,5
26645,3
26959,3
2045,0
19671,2
29663,5
35562,5
12504,1
18329,2
3189,0
11760,1
17283,1
4332,0
11433,1
15735,1
8444,0
36057,5
1839,0
17102,1
17894,2
16810,1
892,0
26931,3
1307,0
13800,1
34514,5
26698,3
17295,1
10879,1
22097,2
13026,1
27304,3
17190,1
21102,2
4852,0
15518,1
30204,5
8727,0
34578,5
35332,5
34326,5
32231,5
26419,3
14566,1
32262,5
31816,5
11333,1
27067,3
23970,4
16094,1
22863,2
18064,2
8080,0
731,0
22945,2
3417,0
35234,5
32504,5
27695,3
11999,1
695,0
6661,0
26521,3
13958,1
9054,0
34959,5
15208,1
2005,0
21600,2
23134,4
10506,1
23614,4
31661,5
4695,0
9903,1
27001,3
33262,5
10067,1
23509,4
13494,1
15836,1
31710,5
11892,1
31461,5
6615,0
8133,0
22385,2
36023,5
24696,3
9394,1
31156,5
32141,5
17204,1
31679,5
5546,0
33261,5
12137,1
16044,1
27916,5
26080,3
10585,1
19268,2
20878,2
113,0
23213,4
26784,3
32168,5
4187,0
20985,2
12175,1
20156,2
3389,0
10588,1
7856,0
25501,3
7995,0
31300,5
24297,3
36180,5
15258,1
21339,2
13261,1
14522,1
3251,0
37344,5
3805,0
31951,5
8054,0
3142,0
2243,0
33350,5
16115,1
17158,1
16201,1
78,0
30368,5
10255,1
32822,5
19218,2
5776,0
3324,0
20666,2
14111,1
17906,2
12045,1
29108,5
5052,0
10782,1
27031,3
3286,0
21523,2
26107,3
33021,5
31731,5
6985,0
31799,5
7146,0
7242,0
35714,5
34249,5
24588,3
9756,1
21536,2
36132,5
430,0
19938,2
10174,1
16717,1
17477,1
35591,5
18251,2
27881,3
4964,0
21481,2
22047,2
34409,5
31722,5
11731,1
12642,1
32286,5
23005,2
31931,5
550,0
5516,0
28836,5
17343,1
36323,5
30415,5
18513,2
9577,1
27332,3
10612,1
31986,5
35555,5
14508,1
6397,0
3797,0
27868,3
14956,1
8280,0
17825,2
18034,2
17774,2
29758,5
36730,5
10175,1
28219,5
31429,5
21286,2
26692,3
11315,1
810,0
14594,1
25254,3
35354,5
36066,5
17544,2
26579,3
4958,0
17338,1
10775,1
35010,5
30479,5
25883,3
4222,0
14110,1
20062,2
22771,2
10515,1
20659,2
30156,5
11591,1
35397,5
28162,5
21587,2
26096,3
13659,1
10119,1
21148,2
32476,5
23574,4
36777,5
20486,2
35716,5
18932,2
26990,3
29286,5
13071,1
32820,5
1622,0
8567,0
7377,0
34773,5
24584,3
21051,2
2718,0
21820,2
18949,2
18086,2
23657,4
8390,0
2346,0
16901,1
20102,2
32898,5
18442,2
16304,1
7087,0
17377,1
7714,0
10526,1
29808,5
7425,0
13137,1
34826,5
26552,3
10625,1
22537,2
2542,0
37049,5
666,0
30082,5
19989,2
13995,1
3903,0
21719,2
19103,2
9582,1
24542,3
10382,1
16047,1
4513,0
37336,5
26094,3
14059,1
32328,5
12525,1
20875,2
8417,0
17072,1
22180,2
36784,5
5683,0
5097,0
4031,0
16343,1
10395,1
9161,1
10337,1
24947,3
23906,4
14783,1
12587,1
14829,1
31317,5
21306,2
10915,1
6009,0
4498,0
7499,0
19601,2
31870,5
5457,0
37026,5
20341,2
30905,5
28611,5
17749,2
24864,3
16798,1
21882,2
19824,2
6266,0
33680,5
1784,0
29832,5
29592,5
18033,2
27386,3
13653,1
17580,2
24645,3
24513,3
12356,1
32498,5
20700,2
30264,5
23274,4
7415,0
30516,5
9868,1
14878,1
15256,1
7413,0
33321,5
22356,2
24940,3
34892,5
33876,5
7318,0
30307,5
32505,5
411,0
36153,5
3528,0
1434,0
13569,1
24233,3
35752,5
20956,2
3233,0
24706,3
302,0
16267,1
2866,0
26320,3
13541,1
22270,2
3737,0
36411,5
25871,3
20588,2
8427,0
18107,2
31581,5
18724,2
32375,5
22152,2
5204,0
17616,2
28917,5
31005,5
28858,5
23937,4
29534,5
36340,5
34507,5
35642,5
33867,5
20703,2
28200,5
27807,3
31727,5
5545,0
25946,3
12129,1
13769,1
31834,5
27607,3
29915,5
17114,1
31081,5
37326,5
35314,5
9752,1
5870,0
9600,1
24103,4
29873,5
34348,5
23584,4
9201,1
35532,5
33429,5
9098,1
22942,2
23896,4
23485,4
19700,2
20246,2
10849,1
33547,5
16188,1
14139,1
9102,1
23313,4
31913,5
18780,2
5811,0
27102,3
35920,5
10073,1
28098,5
8756,0
29887,5
34053,5
27827,3
4321,0
31378,5
25953,3
36169,5
27514,3
20393,2
25749,3
36780,5
34142,5
1027,0
25886,3
16944,1
26747,3
37043,5
22836,2
27374,3
7383,0
34886,5
16110,1
22994,2
31440,5
3111,0
25019,3
35416,5
24660,3
31350,5
33470,5
22249,2
13017,1
28042,5
22502,2
16703,1
4360,0
27388,3
25805,3
10979,1
7716,0
22283,2
11520,1
21608,2
26550,3
19217,2
29239,5
17593,2
22907,2
7691,0
11079,1
26600,3
35507,5
17341,1
6035,0
35624,5
23450,4
30903,5
26551,3
3905,0
31703,5
28502,5
31558,5
35097,5
33006,5
28485,5
8726,0
30345,5
14336,1
7409,0
2726,0
15404,1
7627,0
29211,5
21398,2
16173,1
16048,1
10791,1
15349,1
22034,2
23321,4
30387,5
25709,3
15169,1
24494,3
26127,3
306,0
20890,2
25917,3
16285,1
30034,5
540,0
36316,5
23879,4
16653,1
25237,3
14303,1
35382,5
9079,0
17823,2
11060,1
34286,5
34414,5
32522,5
18419,2
34528,5
17548,2
27651,3
16193,1
6099,0
13837,1
34517,5
26509,3
19722,2
30318,5
919,0
31455,5
2386,0
16025,1
34024,5
34500,5
13827,1
31612,5
20323,2
7015,0
36430,5
29583,5
22314,2
24898,3
22120,2
30679,5
16490,1
27340,3
19918,2
31209,5
1736,0
9050,0
22641,2
36488,5
23115,2
25028,3
26210,3
27965,5
1859,0
7525,0
30525,5
7998,0
2318,0
24672,3
15338,1
8323,0
17125,1
29533,5
12242,1
16372,1
4405,0
7632,0
9564,1
29861,5
29070,5
10611,1
21291,2
14325,1
34396,5
1544,0
12693,1
32792,5
689,0
16257,1
18653,2
30353,5
34839,5
24108,4
12174,1
29121,5
3677,0
11776,1
16226,1
34585,5
5394,0
9639,1
37114,5
19365,2
2003,0
24324,3
24572,3
36883,5
1708,0
29037,5
1492,0
758,0
3357,0
31534,5
30673,5
6486,0
26177,3
111,0
14241,1
31568,5
1241,0
25503,3
30249,5
35815,5
36860,5
11761,1
18076,2
9964,1
26511,3
8956,0
36856,5
34416,5
37304,5
5736,0
2855,0
1968,0
7589,0
32766,5
535,0
17963,2
22725,2
16012,1
34180,5
34630,5
14356,1
28777,5
28630,5
30000,5
22826,2
2621,0
20645,2
15828,1
5990,0
35991,5
4913,0
33167,5
11500,1
10232,1
30664,5
23866,4
9611,1
16602,1
14913,1
16190,1
8203,0
17657,2
14567,1
31614,5
9956,1
30594,5
5631,0
4478,0
30535,5
33932,5
8969,0
16288,1
30625,5
12397,1
3092,0
19798,2
26452,3
31136,5
14406,1
24981,3
4454,0
37332,5
10049,1
7369,0
24167,3
31295,5
2072,0
30605,5
32073,5
30984,5
9361,1
21493,2
4716,0
5542,0
23776,4
5635,0
16186,1
37259,5
21792,2
27459,3
3608,0
9998,1
1632,0
14339,1
27968,5
2266,0
18715,2
11895,1
2014,0
2428,0
18902,2
19488,2
4994,0
13684,1
13384,1
15016,1
6791,0
24687,3
16785,1
34857,5
9615,1
4824,0
27186,3
30049,5
14769,1
8447,0
15856,1
18072,2
3623,0
27113,3
29842,5
9955,1
7248,0
32412,5
6509,0
12028,1
21692,2
7728,0
6507,0
4193,0
19208,2
29185,5
24795,3
9954,1
195,0
8908,0
13120,1
14657,1
14217,1
1674,0
10405,1
32615,5
36707,5
23477,4
17414,1
14193,1
18218,2
19355,2
2114,0
19943,2
15924,1
16210,1
28660,5
37269,5
15773,1
20804,2
26792,3
4270,0
9024,0
22141,2
18402,2
21364,2
12702,1
23667,4
22874,2
33094,5
11073,1
22483,2
1695,0
17255,1
9065,0
32392,5
7859,0
37285,5
18737,2
8258,0
15270,1
17390,1
12701,1
3825,0
15250,1
36882,5
9522,1
34866,5
26626,3
15959,1
5447,0
18624,2
23129,4
25185,3
30463,5
6233,0
6678,0
6300,0
36672,5
13089,1
17323,1
29944,5
2027,0
3490,0
36381,5
1489,0
20467,2
14985,1
24957,3
22393,2
32701,5
17561,2
23481,4
25282,3
9583,1
4797,0
2611,0
1464,0
6387,0
36078,5
11699,1
23684,4
13141,1
36304,5
14212,1
23423,4
7649,0
18261,2
750,0
8699,0
30845,5
22739,2
9169,1
11250,1
35782,5
22758,2
7782,0
4143,0
16733,1
29947,5
35827,5
13512,1
12909,1
33961,5
37170,5
11,0
1327,0
16501,1
8784,0
4963,0
23924,4
4537,0
720,0
1979,0
25821,3
16351,1
17788,2
16849,1
24136,4
12106,1
2806,0
33945,5
34896,5
13459,1
1162,0
12463,1
14128,1
28625,5
11933,1
4759,0
37219,5
23692,4
23451,4
6394,0
10407,1
16732,1
20678,2
32583,5
873,0
11913,1
23706,4
3303,0
8131,0
37080,5
14236,1
5434,0
13191,1
31087,5
9117,1
27685,3
11801,1
24009,4
4305,0
32085,5
27421,3
12449,1
17849,2
30043,5
13654,1
11692,1
17066,1
9043,0
21925,2
21679,2
15800,1
10848,1
33531,5
31723,5
3996,0
6235,0
1609,0
30,0
14624,1
3552,0
25839,3
315,0
25195,3
33660,5
29543,5
1864,0
34437,5
37071,5
35407,5
2211,0
1111,0
32369,5
30244,5
4924,0
3875,0
20662,2
20431,2
16915,1
10378,1
30022,5
793,0
32625,5
2541,0
10882,1
11972,1
10402,1
10086,1
31344,5
17895,2
5615,0
18193,2
33434,5
7495,0
18661,2
16498,1
13913,1
26756,3
34041,5
305,0
35807,5
7407,0
14453,1
31619,5
1407,0
4876,0
18289,2
35811,5
16401,1
30475,5
12817,1
12903,1
31046,5
35552,5
9157,1
35129,5
19501,2
6822,0
483,0
12808,1
177,0
15857,1
30961,5
14363,1
21450,2
10744,1
17539,2
17484,1
19910,2
35788,5
2773,0
3556,0
21684,2
9275,1
13952,1
33480,5
32437,5
20121,2
25878,3
11267,1
2058,0
19350,2
22792,2
30785,5
32200,5
10499,1
6380,0
13922,1
6019,0
25207,3
33990,5
34872,5
36140,5
1732,0
17843,2
30833,5
25600,3
12495,1
10736,1
22896,2
13715,1
5764,0
18770,2
31130,5
22702,2
9531,1
19288,2
22606,2
16666,1
16684,1
28570,5
8029,0
26,0
20054,2
1537,0
18333,2
35211,5
23983,4
22005,2
14404,1
18458,2
11926,1
24440,3
30146,5
15335,1
29790,5
24737,3
25033,3
32967,5
36685,5
35369,5
20935,2
27951,5
11218,1
22042,2
36410,5
6865,0
11762,1
15940,1
8695,0
6131,0
11347,1
5817,0
22008,2
19580,2
25982,3
14300,1
34191,5
24312,3
6312,0
11245,1
35946,5
5343,0
1345,0
12686,1
20091,2
17608,2
34577,5
6320,0
11721,1
26362,3
1206,0
15641,1
8661,0
35474,5
10148,1
36698,5
21499,2
11857,1
15007,1
9546,1
34757,5
31938,5
34867,5
36905,5
16633,1
30685,5
368,0
20669,2
19339,2
26086,3
28753,5
14427,1
4245,0
15657,1
9483,1
17198,1
17326,1
20799,2
15162,1
10380,1
6963,0
18966,2
35604,5
7023,0
18831,2
34560,5
22234,2
9815,1
36867,5
18708,2
9814,1
31632,5
8776,0
199,0
17197,1
9618,1
37151,5
29664,5
30592,5
32827,5
5698,0
4438,0
35046,5
102,0
9713,1
36615,5
36732,5
28937,5
19099,2
30444,5
15882,1
27026,3
31821,5
17725,2
11904,1
31779,5
10873,1
6265,0
20482,2
30672,5
15317,1
7042,0
5259,0
14136,1
13617,1
5462,0
7616,0
8767,0
21124,2
36776,5
27270,3
10078,1
37158,5
744,0
6047,0
41,0
7372,0
8118,0
19507,2
17185,1
21190,2
17834,2
18187,2
17912,2
8544,0
13031,1
36344,5
28699,5
1192,0
27653,3
3690,0
12877,1
26325,3
2751,0
11903,1
17632,2
22218,2
33946,5
32281,5
11608,1
27592,3
11501,1
4739,0
15393,1
2256,0
7914,0
34791,5
15713,1
5277,0
34938,5
21413,2
3563,0
27210,3
30308,5
14428,1
2144,0
1452,0
37041,5
13496,1
17380,1
30613,5
1532,0
17660,2
33782,5
19609,2
28427,5
16297,1
36715,5
12769,1
36964,5
25423,3
13730,1
29187,5
24481,3
21170,2
7290,0
34357,5
14949,1
12198,1
24227,3
17990,2
16233,1
33248,5
34050,5
8145,0
15724,1
6198,0
33214,5
6927,0
36333,5
19852,2
23808,4
12168,1
21032,2
14536,1
28973,5
9612,1
21611,2
26665,3
23101,2
10475,1
8005,0
24856,3
4491,0
25042,3
36565,5
21711,2
34460,5
33732,5
13077,1
19706,2
20778,2
27177,3
7630,0
344,0
19160,2
1838,0
33815,5
15465,1
6243,0
32158,5
2854,0
10038,1
19328,2
24367,3
23659,4
3391,0
9265,1
27529,3
27324,3
35960,5
25187,3
37123,5
3221,0
36294,5
13485,1
31212,5
32031,5
13184,1
28690,5
31393,5
