,Label
21113,2
18147,2
18139,2
16099,1
4095,6
13044,1
18602,2
17208,1
7048,6
1661,6
2100,6
3615,6
1719,6
8935,6
23280,4
1815,6
2758,6
6357,6
32803,5
24859,3
21524,2
10655,1
21648,2
1148,6
14738,1
18272,2
5803,6
5159,6
9971,1
20961,2
3000,6
8662,6
3953,6
21141,2
25688,3
6539,6
10672,1
11321,1
8363,6
20847,2
8951,6
26293,3
10328,1
20621,2
25122,3
30542,5
22151,2
2991,6
18885,2
21459,2
8612,6
24732,3
3643,6
25759,3
35255,5
34237,5
36737,5
17511,2
11262,1
30124,5
17779,2
27803,3
22399,2
28504,5
1633,6
18621,2
8515,6
7512,6
16791,1
12374,1
27721,3
3315,6
12609,1
5115,6
29932,5
17698,2
15323,1
32893,5
1538,6
32989,5
34459,5
10907,1
34708,5
22612,2
26206,3
2125,6
15381,1
35529,5
22394,2
5135,6
25582,3
29018,5
33038,5
22744,2
26123,3
2770,6
21,6
19895,2
26994,3
34465,5
32299,5
18192,2
7313,6
11352,1
5335,6
36765,5
10967,1
36263,5
12197,1
20171,2
20238,2
33942,5
23954,4
33712,5
26937,3
15354,1
26863,3
18059,2
4060,6
26022,3
14121,1
34495,5
11344,1
33198,5
5267,6
16667,1
25589,3
23045,2
25964,3
12562,1
20514,2
32816,5
24994,3
16868,1
11716,1
26429,3
19631,2
5442,6
16546,1
17973,2
8057,6
13514,1
1697,6
8959,6
34808,5
22438,2
37381,5
14415,1
27124,3
9226,1
4158,6
34616,5
15277,1
6760,6
28467,5
18697,2
31987,5
26711,3
21937,2
8049,6
1525,6
1837,6
21896,2
30899,5
14060,1
27662,3
18510,2
27979,5
37282,5
17015,1
23712,4
13652,1
23630,4
9883,1
5432,6
19420,2
11842,1
36489,5
28199,5
21613,2
10739,1
16251,1
6519,6
13746,1
28548,5
34412,5
34329,5
18545,2
19293,2
16409,1
33741,5
11804,1
16350,1
3716,6
35873,5
8638,6
2178,6
182,6
2807,6
7534,6
31184,5
27645,3
24596,3
36687,5
14361,1
31570,5
26868,3
35706,5
27418,3
19447,2
17404,1
19262,2
9140,1
28804,5
26278,3
2104,6
16919,1
3963,6
3119,6
12810,1
34985,5
29293,5
33322,5
165,6
2210,6
26672,3
14828,1
21768,2
32333,5
20272,2
31145,5
7093,6
480,6
36001,5
13326,1
36729,5
11725,1
19946,2
29115,5
10212,1
13522,1
33268,5
15312,1
31894,5
2120,6
34086,5
8745,6
29596,5
17162,1
1154,6
28489,5
7344,6
25655,3
22514,2
18961,2
30282,5
2752,6
35049,5
18700,2
6578,6
31888,5
36976,5
25420,3
9495,1
13021,1
29979,5
31037,5
11287,1
10355,1
13438,1
32633,5
14352,1
6466,6
28046,5
36688,5
32316,5
543,6
23364,4
5742,6
36747,5
12119,1
34542,5
12752,1
17740,2
8433,6
2790,6
21546,2
12411,1
17886,2
11648,1
14991,1
3591,6
35460,5
10434,1
22763,2
685,6
34015,5
5050,6
16859,1
34393,5
13515,1
25547,3
349,6
23458,4
22015,2
34132,5
16853,1
13039,1
13080,1
30713,5
13101,1
13547,1
4982,6
20193,2
18501,2
33337,5
27321,3
14686,1
6812,6
17187,1
29568,5
8503,6
34309,5
34929,5
24452,3
32310,5
6638,6
14602,1
842,6
25024,3
1939,6
16091,1
10749,1
22764,2
3826,6
11983,1
32441,5
31320,5
392,6
13877,1
10403,1
24109,4
326,6
6370,6
4559,6
1722,6
25918,3
19559,2
25316,3
18588,2
8768,6
37240,5
8657,6
14279,1
14724,1
20299,2
24258,3
6223,6
36850,5
15479,1
5790,6
37276,5
21325,2
20991,2
3632,6
34371,5
24858,3
9106,1
16535,1
10993,1
36504,5
22575,2
31825,5
18892,2
35137,5
9632,1
9872,1
8404,6
4393,6
21663,2
28534,5
33104,5
7526,6
18580,2
25626,3
3209,6
10828,1
13702,1
25107,3
2439,6
14630,1
17180,1
21205,2
37392,5
1019,6
22324,2
29354,5
9833,1
9455,1
34080,5
8364,6
33674,5
17242,1
5908,6
27235,3
2447,6
35598,5
37231,5
23974,4
32161,5
2019,6
36569,5
16406,1
24686,3
5626,6
559,6
35621,5
912,6
33080,5
24287,3
11141,1
33165,5
29627,5
20436,2
12641,1
17552,2
26236,3
28121,5
3138,6
14284,1
12054,1
31962,5
11671,1
1246,6
3384,6
6311,6
14170,1
16289,1
22844,2
35933,5
35166,5
9326,1
27577,3
21469,2
12417,1
32524,5
4905,6
5729,6
19882,2
17170,1
6579,6
37250,5
25121,3
20284,2
28000,5
29201,5
22935,2
23224,4
20802,2
7443,6
29138,5
5669,6
401,6
25037,3
19334,2
6872,6
18288,2
34841,5
35498,5
8478,6
33303,5
8990,6
17026,1
30930,5
152,6
31031,5
17179,1
28624,5
32908,5
12502,1
7232,6
37197,5
7504,6
36669,5
29313,5
28258,5
11921,1
34428,5
26087,3
32455,5
6646,6
30645,5
35647,5
15472,1
10108,1
32216,5
33534,5
27782,3
21150,2
27044,3
9920,1
11851,1
32061,5
13708,1
8845,6
1371,6
35028,5
22471,2
8066,6
2088,6
11453,1
30010,5
24483,3
27641,3
14543,1
8708,6
10365,1
8468,6
20237,2
16793,1
3162,6
318,6
14007,1
17093,1
36785,5
145,6
23597,4
36532,5
16408,1
36404,5
23019,2
30068,5
35032,5
19180,2
25370,3
14963,1
9476,1
16890,1
30476,5
12582,1
26192,3
20141,2
33646,5
10358,1
34230,5
17224,1
8260,6
31947,5
27873,3
35281,5
25133,3
8549,6
11773,1
31165,5
21739,2
26726,3
10590,1
30646,5
16570,1
19131,2
31634,5
10445,1
30902,5
31592,5
13230,1
36999,5
7481,6
17346,1
32140,5
26004,3
26199,3
9671,1
4978,6
26687,3
2674,6
4176,6
9734,1
3770,6
22132,2
12732,1
15803,1
16045,1
26736,3
20371,2
34876,5
24314,3
17966,2
13359,1
6979,6
14612,1
35068,5
6659,6
33786,5
5784,6
8079,6
3801,6
9003,6
35111,5
10132,1
36402,5
2112,6
31428,5
27610,3
22978,2
12087,1
18613,2
15204,1
37254,5
16950,1
31589,5
24251,3
15608,1
13643,1
29296,5
3433,6
15052,1
2559,6
25058,3
28302,5
14398,1
11532,1
11166,1
4059,6
14700,1
22089,2
12963,1
14806,1
2381,6
5417,6
23404,4
32668,5
15221,1
22694,2
20195,2
13857,1
32305,5
36081,5
11535,1
3734,6
26039,3
3029,6
19313,2
16456,1
19261,2
30564,5
31278,5
27338,3
5950,6
16276,1
37342,5
35893,5
12648,1
3989,6
21028,2
2631,6
4817,6
2196,6
2012,6
4327,6
22790,2
6574,6
23173,4
6305,6
29228,5
11985,1
27473,3
35340,5
17082,1
5676,6
24935,3
28760,5
26270,3
32324,5
8922,6
28393,5
13153,1
30851,5
10486,1
34374,5
5087,6
25448,3
26299,3
9334,1
5867,6
5611,6
23799,4
14058,1
24731,3
8358,6
10961,1
23429,4
27587,3
34143,5
30671,5
3218,6
11713,1
7225,6
9695,1
35265,5
11373,1
9021,6
34814,5
32588,5
2149,6
15753,1
26908,3
15301,1
32976,5
30922,5
222,6
20997,2
26089,3
35726,5
37052,5
31843,5
2505,6
18212,2
16672,1
24131,4
30617,5
34030,5
17464,1
14922,1
10093,1
28054,5
6640,6
25273,3
14410,1
19004,2
34322,5
31167,5
13633,1
14446,1
13699,1
3786,6
5363,6
12014,1
11189,1
22784,2
15516,1
17465,1
19168,2
26617,3
9300,1
25608,3
24605,3
17084,1
33367,5
18005,2
6604,6
13088,1
20130,2
32390,5
25801,3
33385,5
10866,1
23130,4
31287,5
19928,2
15933,1
6426,6
20391,2
17871,2
36969,5
27023,3
27038,3
32294,5
22467,2
10071,1
6787,6
20759,2
20204,2
32973,5
26553,3
21396,2
31192,5
23610,4
2755,6
8409,6
12111,1
18009,2
20483,2
742,6
31769,5
7866,6
3222,6
26525,3
24405,3
17423,1
19557,2
17832,2
16143,1
20334,2
25804,3
18650,2
1953,6
10531,1
16507,1
14435,1
18309,2
7187,6
25599,3
11754,1
5080,6
27928,5
35421,5
16898,1
35107,5
34036,5
31261,5
17661,2
23067,2
92,6
12215,1
7907,6
15350,1
19329,2
26424,3
35536,5
6754,6
37255,5
28388,5
28011,5
34676,5
19578,2
21743,2
34301,5
2191,6
2989,6
34430,5
11592,1
20825,2
27178,3
33473,5
527,6
31426,5
31514,5
12323,1
32425,5
19877,2
9297,1
12871,1
14891,1
16557,1
18593,2
25078,3
28304,5
3456,6
862,6
2127,6
18404,2
23419,4
32523,5
23486,4
4649,6
6603,6
6650,6
29356,5
28229,5
1771,6
11779,1
31446,5
26051,3
19444,2
8044,6
11735,1
13423,1
3942,6
13674,1
2449,6
15049,1
16584,1
4671,6
24508,3
29829,5
13040,1
8259,6
33373,5
22692,2
17609,2
4882,6
26277,3
7033,6
1840,6
15137,1
34635,5
15801,1
7792,6
30092,5
3781,6
37375,5
28686,5
33922,5
36297,5
8575,6
32959,5
13524,1
22267,2
7957,6
4925,6
20740,2
6318,6
6272,6
3040,6
24837,3
22798,2
5035,6
32554,5
478,6
19322,2
1843,6
35623,5
4579,6
33704,5
11872,1
24082,4
37092,5
31058,5
607,6
7900,6
4862,6
13819,1
30688,5
22447,2
351,6
9231,1
30572,5
17635,2
11228,1
30821,5
13246,1
1234,6
14108,1
3128,6
25567,3
2693,6
35951,5
8483,6
10566,1
9801,1
13645,1
32205,5
29956,5
4826,6
17899,2
30066,5
11310,1
23322,4
37280,5
20908,2
25901,3
28245,5
20496,2
11769,1
16690,1
11370,1
5079,6
16858,1
1185,6
31195,5
7857,6
12882,1
15621,1
6714,6
80,6
18605,2
2684,6
33437,5
22756,2
35819,5
1381,6
18374,2
31716,5
7438,6
3027,6
32585,5
32363,5
18456,2
12425,1
37109,5
22931,2
19833,2
4811,6
33496,5
6794,6
11932,1
13165,1
11567,1
11835,1
9436,1
11624,1
10185,1
1056,6
35896,5
34800,5
36858,5
6613,6
11823,1
12887,1
4397,6
11112,1
6123,6
4071,6
22927,2
18409,2
11864,1
9207,1
12165,1
31059,5
19845,2
6513,6
36561,5
12894,1
1198,6
10909,1
3570,6
20833,2
8012,6
33803,5
25872,3
14620,1
36722,5
31236,5
22095,2
17648,2
31067,5
29998,5
13540,1
23558,4
34829,5
24871,3
9849,1
2961,6
11272,1
12917,1
36947,5
20120,2
29391,5
1224,6
31215,5
27693,3
9570,1
34178,5
6830,6
23523,4
23282,4
8281,6
37227,5
5064,6
4888,6
30217,5
27572,3
1807,6
15674,1
36225,5
6652,6
28389,5
20993,2
3540,6
2504,6
17713,2
23744,4
34467,5
21639,2
31017,5
29922,5
34570,5
4474,6
36226,5
4833,6
8921,6
5176,6
4074,6
26576,3
12932,1
22070,2
33651,5
27758,3
3776,6
23935,4
31208,5
28242,5
13259,1
29991,5
18970,2
21331,2
23764,4
5255,6
7966,6
16187,1
5692,6
13936,1
4916,6
7813,6
17317,1
3788,6
16197,1
15413,1
19122,2
27279,3
30983,5
22390,2
35628,5
25357,3
12226,1
10900,1
17115,1
27337,3
7379,6
6108,6
13425,1
35997,5
11214,1
11975,1
20924,2
9718,1
22418,2
15065,1
18543,2
12873,1
34934,5
27911,5
32746,5
18865,2
1045,6
6470,6
12970,1
4873,6
17078,1
26434,3
14225,1
32882,5
33985,5
32159,5
24627,3
12946,1
24163,3
18080,2
12604,1
33991,5
5779,6
9172,1
3847,6
1790,6
37027,5
34188,5
14760,1
12357,1
26532,3
31601,5
28913,5
2026,6
1742,6
30659,5
25758,3
9230,1
12278,1
36389,5
17264,1
30631,5
16174,1
31051,5
33918,5
9418,1
19315,2
21233,2
34840,5
10050,1
15084,1
20765,2
35238,5
24747,3
11361,1
25698,3
18421,2
11394,1
4871,6
5700,6
4689,6
18658,2
13252,1
19893,2
15464,1
16438,1
24267,3
36237,5
37053,5
3455,6
9367,1
35971,5
28354,5
9514,1
14988,1
8671,6
3654,6
25109,3
32786,5
12858,1
10082,1
8995,6
3626,6
25930,3
32469,5
24669,3
13988,1
20580,2
12001,1
31584,5
17412,1
493,6
23754,4
2605,6
30890,5
2328,6
15672,1
22405,2
13602,1
25437,3
21359,2
16923,1
30644,5
6136,6
37241,5
19117,2
10552,1
18872,2
34103,5
1776,6
33761,5
31786,5
1926,6
35900,5
11488,1
10836,1
22044,2
6961,6
21162,2
20326,2
9676,1
30895,5
4686,6
35140,5
25778,3
35625,5
37098,5
34353,5
3708,6
30011,5
29923,5
1140,6
11062,1
2401,6
25539,3
29406,5
35728,5
20914,2
10317,1
14206,1
15138,1
26810,3
8109,6
23399,4
34503,5
36093,5
23055,2
34524,5
19345,2
1439,6
8271,6
29136,5
2225,6
14500,1
21710,2
13206,1
15684,1
9885,1
4479,6
33324,5
10028,1
6694,6
2165,6
687,6
20017,2
5196,6
30560,5
11219,1
7897,6
14109,1
33499,5
32221,5
22064,2
7098,6
15343,1
24122,4
10498,1
24371,3
17045,1
4881,6
35223,5
3985,6
23002,2
24683,3
10710,1
5238,6
7253,6
33619,5
23794,4
14475,1
21909,2
32424,5
8874,6
33419,5
17167,1
12492,1
36988,5
3732,6
19410,2
1737,6
32998,5
409,6
35792,5
502,6
26654,3
21354,2
3711,6
33781,5
21429,2
24950,3
23815,4
33287,5
18449,2
37307,5
17887,2
23354,4
28049,5
9344,1
25256,3
7578,6
17188,1
8117,6
23710,4
8762,6
26018,3
33442,5
20563,2
28983,5
34349,5
9083,1
20545,2
4765,6
20553,2
4045,6
27401,3
10218,1
14202,1
11689,1
7861,6
1171,6
16378,1
2355,6
1526,6
2793,6
16650,1
13158,1
34461,5
10917,1
26895,3
26276,3
21779,2
35674,5
25564,3
35318,5
28193,5
23891,4
29374,5
21389,2
19948,2
13144,1
14548,1
3891,6
20655,2
16307,1
32321,5
37057,5
35029,5
17672,2
12652,1
7956,6
9855,1
19755,2
20764,2
11409,1
18406,2
32688,5
36010,5
16865,1
26838,3
26655,3
12791,1
13733,1
23228,4
15001,1
22704,2
32521,5
29208,5
1196,6
1114,6
4365,6
8300,6
6900,6
23848,4
29019,5
19818,2
6339,6
19000,2
32370,5
9625,1
35930,5
3798,6
10141,1
12317,1
31978,5
4257,6
5409,6
34667,5
17032,1
34419,5
19020,2
8961,6
3332,6
12355,1
33306,5
12731,1
13471,1
10630,1
26202,3
12551,1
30975,5
10269,1
9497,1
30803,5
26861,3
26048,3
4260,6
31199,5
31542,5
4539,6
23004,2
16593,1
32676,5
35918,5
26217,3
21697,2
8480,6
33132,5
4552,6
3944,6
3729,6
6563,6
10055,1
5387,6
29177,5
7083,6
13248,1
4673,6
31394,5
12490,1
5794,6
12586,1
35825,5
26977,3
25250,3
16986,1
16869,1
12741,1
22193,2
12850,1
2877,6
27856,3
4607,6
25757,3
34931,5
30968,5
12498,1
25330,3
36746,5
34065,5
36725,5
22178,2
28186,5
3547,6
10806,1
2766,6
10537,1
27194,3
36665,5
25729,3
31527,5
21433,2
31049,5
35804,5
26360,3
1800,6
16390,1
19721,2
29815,5
9380,1
8216,6
28910,5
11255,1
7039,6
26760,3
36815,5
7244,6
3934,6
29943,5
9353,1
20617,2
22256,2
32029,5
23939,4
21343,2
9540,1
33247,5
7830,6
34991,5
18578,2
30215,5
21360,2
32356,5
3054,6
18996,2
31837,5
35380,5
28459,5
13953,1
13629,1
6522,6
18146,2
30083,5
36981,5
32635,5
31560,5
9605,1
36354,5
11143,1
8844,6
21645,2
20540,2
5643,6
12677,1
14046,1
9151,1
28980,5
10300,1
6324,6
16388,1
20547,2
25866,3
26181,3
7672,6
25444,3
782,6
5358,6
36517,5
25657,3
30464,5
23851,4
4310,6
36982,5
28833,5
30959,5
8262,6
36120,5
29563,5
30070,5
32758,5
6749,6
11283,1
8014,6
35308,5
17337,1
13108,1
4364,6
16026,1
30394,5
15904,1
6990,6
33570,5
23561,4
20203,2
28288,5
33115,5
5646,6
32604,5
13142,1
2435,6
6374,6
34001,5
2139,6
3614,6
1975,6
2913,6
5200,6
12526,1
588,6
4709,6
7571,6
14803,1
34811,5
19182,2
37222,5
2615,6
7903,6
34177,5
3262,6
11171,1
17522,2
11816,1
14670,1
6697,6
11473,1
3757,6
29919,5
8419,6
2716,6
870,6
19723,2
11043,1
29733,5
11558,1
6222,6
2067,6
14799,1
13752,1
19821,2
15675,1
37078,5
29128,5
32402,5
19829,2
161,6
30743,5
16194,1
4886,6
14040,1
29199,5
6141,6
16059,1
510,6
6623,6
34039,5
16153,1
14243,1
34608,5
3602,6
4836,6
96,6
19748,2
8084,6
2172,6
10560,1
11181,1
13518,1
27192,3
10291,1
13951,1
33170,5
8278,6
10502,1
15703,1
2537,6
36622,5
29684,5
8972,6
28881,5
21805,2
13378,1
15043,1
27904,3
7848,6
31942,5
36419,5
32620,5
8395,6
29994,5
16484,1
10621,1
14370,1
23448,4
10490,1
5185,6
5151,6
15531,1
18532,2
30311,5
37194,5
35362,5
22833,2
20304,2
1119,6
27740,3
28,6
25350,3
28026,5
8083,6
31906,5
9985,1
29975,5
7924,6
32206,5
12208,1
32494,5
362,6
19026,2
18073,2
10294,1
20258,2
6775,6
8459,6
10230,1
19749,2
12927,1
28820,5
16615,1
22291,2
23651,4
28344,5
10945,1
8386,6
35231,5
26953,3
2653,6
32606,5
28684,5
16096,1
84,6
22106,2
8123,6
35932,5
25554,3
1705,6
25009,3
2348,6
19801,2
28187,5
28204,5
30723,5
30773,5
31663,5
31770,5
17753,2
6057,6
4869,6
7035,6
36248,5
25389,3
28267,5
22947,2
9548,1
2478,6
2811,6
33155,5
37243,5
20573,2
25050,3
9669,1
28195,5
37085,5
19429,2
32109,5
20515,2
18704,2
33485,5
7177,6
23180,4
33372,5
15251,1
35275,5
29109,5
5743,6
31073,5
36369,5
9072,6
8161,6
19213,2
23655,4
16144,1
23945,4
22985,2
4259,6
2911,6
35475,5
20105,2
20222,2
29240,5
10724,1
22361,2
4318,6
3791,6
12524,1
11924,1
8702,6
26328,3
37202,5
11528,1
31003,5
22440,2
2047,6
12089,1
24655,3
12057,1
21494,2
14607,1
5456,6
7697,6
22321,2
17433,1
9919,1
14579,1
36015,5
10172,1
35126,5
5869,6
35902,5
32188,5
18043,2
29433,5
1555,6
6998,6
15011,1
18451,2
13056,1
20214,2
36604,5
2644,6
35427,5
5388,6
26587,3
25741,3
12983,1
17094,1
21701,2
1496,6
19570,2
22433,2
10127,1
2713,6
7096,6
13631,1
25493,3
23339,4
33153,5
21816,2
14020,1
15254,1
33043,5
16133,1
23066,2
8209,6
11728,1
26208,3
11365,1
34390,5
27895,3
27553,3
22569,2
20912,2
2038,6
29704,5
14383,1
12790,1
8749,6
20092,2
17701,2
20416,2
6993,6
6719,6
32209,5
7296,6
22869,2
9183,1
21169,2
5936,6
26097,3
30305,5
23392,4
19254,2
35039,5
14506,1
33551,5
10151,1
25086,3
22164,2
10081,1
4560,6
33052,5
32805,5
29430,5
12845,1
23725,4
16854,1
31290,5
15210,1
11494,1
4531,6
7984,6
9834,1
31299,5
20660,2
12451,1
26766,3
6326,6
26390,3
34087,5
16582,1
18000,2
18463,2
28984,5
11586,1
24760,3
33503,5
3390,6
23072,2
8610,6
17697,2
14586,1
25536,3
28235,5
28394,5
984,6
33085,5
30863,5
18629,2
27399,3
4328,6
30597,5
11040,1
16896,1
19820,2
12803,1
24150,3
30578,5
287,6
25299,3
5544,6
36824,5
5032,6
13985,1
37104,5
20452,2
6436,6
16283,1
20789,2
33941,5
21352,2
34095,5
9067,6
20035,2
18360,2
314,6
28759,5
327,6
36978,5
29256,5
12575,1
36240,5
8741,6
17422,1
13476,1
14118,1
25488,3
36476,5
18667,2
2467,6
18453,2
23878,4
6534,6
12976,1
9655,1
25597,3
25135,3
20618,2
16721,1
5783,6
2078,6
37234,5
34607,5
22665,2
12942,1
28677,5
12990,1
11777,1
31018,5
14501,1
24564,3
30719,5
27433,3
13982,1
26093,3
36670,5
12481,1
35657,5
29008,5
6904,6
34257,5
24020,4
22237,2
24157,3
117,6
32411,5
20015,2
4638,6
18756,2
36494,5
20569,2
11676,1
26441,3
24699,3
14169,1
777,6
9242,1
25960,3
19787,2
17284,1
4271,6
31113,5
29411,5
21304,2
14307,1
33265,5
35024,5
34174,5
15905,1
30488,5
22140,2
14681,1
15167,1
36461,5
22082,2
22948,2
28867,5
33395,5
8170,6
15267,1
22664,2
18626,2
16674,1
32005,5
24516,3
17432,1
16612,1
19776,2
11318,1
33352,5
35411,5
6679,6
15475,1
11381,1
15299,1
35922,5
16533,1
207,6
18950,2
3566,6
22272,2
8605,6
34288,5
26223,3
5137,6
31929,5
2650,6
25772,3
25248,3
10399,1
15843,1
35465,5
19952,2
29660,5
37168,5
21296,2
9496,1
16124,1
3370,6
17572,2
17933,2
31642,5
12205,1
19035,2
14345,1
33311,5
28192,5
37001,5
6627,6
27483,3
27938,5
12707,1
227,6
19496,2
31137,5
3837,6
23697,4
10897,1
13993,1
27258,3
34878,5
18112,2
22485,2
6386,6
10987,1
24459,3
37354,5
9913,1
16575,1
24822,3
22838,2
7565,6
29202,5
14897,1
28068,5
22203,2
27390,3
28895,5
5556,6
21476,2
14836,1
20771,2
36390,5
24488,3
6695,6
5014,6
9979,1
35210,5
11819,1
27231,3
14072,1
20906,2
17383,1
3767,6
3576,6
31203,5
31157,5
17614,2
22636,2
11387,1
12774,1
6140,6
8324,6
1739,6
11029,1
27621,3
8042,6
18480,2
10972,1
21130,2
6070,6
23135,4
31041,5
24040,4
20188,2
31436,5
14044,1
5781,6
36233,5
32595,5
18423,2
4760,6
19019,2
25400,3
29422,5
6054,6
28801,5
36227,5
35501,5
15984,1
5652,6
15117,1
4909,6
19592,2
25416,3
7953,6
10981,1
9464,1
36352,5
19797,2
6336,6
21147,2
19227,2
3790,6
13668,1
18306,2
5599,6
16418,1
36898,5
18868,2
10219,1
9623,1
12071,1
19901,2
10446,1
1481,6
14082,1
17600,2
23835,4
14917,1
2329,6
17630,2
33349,5
3098,6
24921,3
25788,3
9320,1
1802,6
17149,1
28372,5
26757,3
1816,6
21247,2
32360,5
19779,2
21776,2
13900,1
1000,6
20310,2
23981,4
17210,1
27852,3
23927,4
30527,5
15594,1
5694,6
7220,6
18791,2
34406,5
28865,5
31494,5
18344,2
28796,5
26180,3
8608,6
2287,6
28674,5
3349,6
37395,5
16973,1
27589,3
11007,1
15461,1
3829,6
4762,6
18783,2
33361,5
32406,5
6903,6
19497,2
29648,5
4521,6
32253,5
14106,1
8799,6
10205,1
11022,1
36474,5
8458,6
12519,1
22713,2
6987,6
9719,1
33661,5
19527,2
29249,5
17135,1
11363,1
33594,5
7195,6
26311,3
34350,5
6121,6
31633,5
1230,6
33587,5
10593,1
34351,5
13698,1
32982,5
15714,1
14900,1
3365,6
5325,6
11764,1
4571,6
28942,5
3136,6
3095,6
17074,1
27521,3
23155,4
19029,2
33585,5
13159,1
25696,3
7390,6
18020,2
21867,2
18052,2
27791,3
19406,2
18878,2
36985,5
32496,5
1891,6
30100,5
15879,1
21685,2
35160,5
21528,2
37064,5
28385,5
24220,3
20755,2
12309,1
35785,5
16708,1
33003,5
22974,2
14443,1
9793,1
23014,2
15763,1
35709,5
14652,1
29591,5
3049,6
3609,6
33418,5
8538,6
6416,6
20148,2
4971,6
22607,2
35537,5
26808,3
10651,1
25338,3
8882,6
12396,1
5504,6
27752,3
30273,5
19037,2
32897,5
6428,6
25076,3
3484,6
16273,1
4776,6
21406,2
28748,5
22853,2
22080,2
21913,2
22796,2
8943,6
9665,1
22967,2
28364,5
7790,6
10144,1
9200,1
10550,1
3756,6
20952,2
2245,6
26436,3
12349,1
26256,3
2303,6
18844,2
5688,6
710,6
9180,1
24650,3
24977,3
7380,6
4535,6
10503,1
7387,6
9952,1
8564,6
33062,5
11719,1
9321,1
29369,5
25803,3
29692,5
19994,2
4650,6
15242,1
30841,5
29490,5
5092,6
2333,6
13677,1
22386,2
14575,1
28018,5
31473,5
13745,1
36742,5
27377,3
35615,5
16163,1
31291,5
27120,3
14923,1
9400,1
15071,1
12329,1
25894,3
6552,6
35927,5
31450,5
7361,6
13983,1
10599,1
17384,1
13100,1
9379,1
22255,2
10386,1
28052,5
4302,6
23822,4
636,6
19999,2
21000,2
9863,1
20865,2
9841,1
4785,6
33872,5
10322,1
26835,3
16624,1
34114,5
34880,5
698,6
23633,4
10821,1
8334,6
15337,1
20972,2
37368,5
22336,2
4646,6
32721,5
26691,3
4120,6
31254,5
7197,6
31804,5
26645,3
26959,3
2045,6
19671,2
29663,5
35562,5
12504,1
18329,2
3189,6
11760,1
17283,1
4332,6
11433,1
15735,1
8444,6
36057,5
1839,6
17102,1
17894,2
16810,1
892,6
26931,3
1307,6
13800,1
34514,5
26698,3
17295,1
10879,1
22097,2
13026,1
27304,3
17190,1
21102,2
4852,6
15518,1
30204,5
8727,6
34578,5
35332,5
34326,5
32231,5
26419,3
14566,1
32262,5
31816,5
11333,1
27067,3
23970,4
16094,1
22863,2
18064,2
8080,6
731,6
22945,2
3417,6
35234,5
32504,5
27695,3
11999,1
695,6
6661,6
26521,3
13958,1
9054,6
34959,5
15208,1
2005,6
21600,2
23134,4
10506,1
23614,4
31661,5
4695,6
9903,1
27001,3
33262,5
10067,1
23509,4
13494,1
15836,1
31710,5
11892,1
31461,5
6615,6
8133,6
22385,2
36023,5
24696,3
9394,1
31156,5
32141,5
17204,1
31679,5
5546,6
33261,5
12137,1
16044,1
27916,5
26080,3
10585,1
19268,2
20878,2
113,6
23213,4
26784,3
32168,5
4187,6
20985,2
12175,1
20156,2
3389,6
10588,1
7856,6
25501,3
7995,6
31300,5
24297,3
36180,5
15258,1
21339,2
13261,1
14522,1
3251,6
37344,5
3805,6
31951,5
8054,6
3142,6
2243,6
33350,5
16115,1
17158,1
16201,1
78,6
30368,5
10255,1
32822,5
19218,2
5776,6
3324,6
20666,2
14111,1
17906,2
12045,1
29108,5
5052,6
10782,1
27031,3
3286,6
21523,2
26107,3
33021,5
31731,5
6985,6
31799,5
7146,6
7242,6
35714,5
34249,5
24588,3
9756,1
21536,2
36132,5
430,6
19938,2
10174,1
16717,1
17477,1
35591,5
18251,2
27881,3
4964,6
21481,2
22047,2
34409,5
31722,5
11731,1
12642,1
32286,5
23005,2
31931,5
550,6
5516,6
28836,5
17343,1
36323,5
30415,5
18513,2
9577,1
27332,3
10612,1
31986,5
35555,5
14508,1
6397,6
3797,6
27868,3
14956,1
8280,6
17825,2
18034,2
17774,2
29758,5
36730,5
10175,1
28219,5
31429,5
21286,2
26692,3
11315,1
810,6
14594,1
25254,3
35354,5
36066,5
17544,2
26579,3
4958,6
17338,1
10775,1
35010,5
30479,5
25883,3
4222,6
14110,1
20062,2
22771,2
10515,1
20659,2
30156,5
11591,1
35397,5
28162,5
21587,2
26096,3
13659,1
10119,1
21148,2
32476,5
23574,4
36777,5
20486,2
35716,5
18932,2
26990,3
29286,5
13071,1
32820,5
1622,6
8567,6
7377,6
34773,5
24584,3
21051,2
2718,6
21820,2
18949,2
18086,2
23657,4
8390,6
2346,6
16901,1
20102,2
32898,5
18442,2
16304,1
7087,6
17377,1
7714,6
10526,1
29808,5
7425,6
13137,1
34826,5
26552,3
10625,1
22537,2
2542,6
37049,5
666,6
30082,5
19989,2
13995,1
3903,6
21719,2
19103,2
9582,1
24542,3
10382,1
16047,1
4513,6
37336,5
26094,3
14059,1
32328,5
12525,1
20875,2
8417,6
17072,1
22180,2
36784,5
5683,6
5097,6
4031,6
16343,1
10395,1
9161,1
10337,1
24947,3
23906,4
14783,1
12587,1
14829,1
31317,5
21306,2
10915,1
6009,6
4498,6
7499,6
19601,2
31870,5
5457,6
37026,5
20341,2
30905,5
28611,5
17749,2
24864,3
16798,1
21882,2
19824,2
6266,6
33680,5
1784,6
29832,5
29592,5
18033,2
27386,3
13653,1
17580,2
24645,3
24513,3
12356,1
32498,5
20700,2
30264,5
23274,4
7415,6
30516,5
